Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Israel,ISR,88.05737305,93.17137909,95.32318115,100.1995926,93.49133301,93.53486633,91.99620056,99.2276535,99.06118774,105.6690063,97.36521149,103.7995071,101.8689804,112.6763077,110.6801529,111.1035767,
Italy,ITA,97.30892181,97.74256134,99.50193787,101.6145172,103.0543671,102.8943863,102.515358,100.7181396,99.67041016,98.44487,99.90045929,100.2692871,100.4454803,99.92841339,99.01548004,98.66101837,
Jamaica,JAM,83.5772171,78.06574249,82.20861053,80.55574799,90.48648834,92.86802673,,90.81806183,89.68119812,94.17443848,,,,110.5732193,93.00338745,99.46716309,
Jordan,JOR,31.12317085,,32.82445908,32.1710701,32.28318024,33.3071785,33.91318893,32.17897034,34.99029922,,30.92437935,31.20214081,32.22574997,31.82246971,32.79943848,32.19713974,
Japan,JPN,84.54528809,85.45693207,85.59400177,86.65267181,86.91618347,87.70082855,88.38265228,88.93052673,89.61385345,89.69602966,88.19245148,87.27689362,87.84793854,89.92688751,89.25267792,,
Kazakhstan,KAZ,20.4921093,26.85923958,27.23088074,29.23105049,30.19938087,32.38885117,33.59395981,36.13386917,37.4670105,37.90483856,,48.07273102,53.50197983,57.22861862,57.21908951,60.37080002,59.57585144
Kenya,KEN,43.55641174,43.24105072,48.05860901,51.68714142,51.44763947,50.49026871,49.66513824,48.53100967,47.80155182,51.87435913,,,60.90840912,,73.79904175,76.22380066,
Kyrgyz Republic,KGZ,9.824649811,10.2764101,10.42879963,10.98285961,11.82499027,13.1962204,14.66277981,16.0667305,17.24658012,18.21423912,18.6162796,20.15283012,23.97687912,26.25210953,25.32621002,27.58789063,
Cambodia,KHM,6.342679977,7.880829811,9.135979652,8.941300392,10.22465038,10.47214031,11.30768967,12.35980034,13.17953014,,12.49833965,12.43083,14.51797009,14.63096046,17.60209084,17.94376945,
Kiribati,KIR,,,52.58620834,64.9606781,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,,,117.2684479,,97.44898224,98.7283783,,90.4958725,84.94452667,86.61630249,90.01068115,95.63365173,,81.6465683,94.16362762,86.29707336,
"Korea, Rep.",KOR,,,,,,,,,,,,,,91.6434021,92.82328033,93.58220673,
Kuwait,KWT,87.22206879,85.38699341,83.61858368,80.01734924,75.86659241,77.15325165,77.1833725,81.23188782,82.80879211,,82.16390228,80.98744202,,,,,
Latin America & Caribbean (excluding high income),LAC,54.80775833,55.66849899,56.08868027,57.16107941,58.28305817,60.42966843,62.64136887,64.33937073,67.99140167,69.04701996,64.67806244,68.6796875,70.1619873,78.16977692,71.98815918,,
Lao PDR,LAO,7.533299923,6.956140041,6.989709854,7.647439957,8.323630333,9.243700027,10.19812965,11.40093994,14.51889992,17.86173058,19.90967941,21.2446804,24.27312088,28.61031914,32.3574791,35.34938049,
Lebanon,LBN,80.47125244,83.98879242,79.40338135,76.26374054,75.2039032,72.68878937,72.11480713,74.45417786,76.19425964,79.82689667,84.59213257,84.9447937,83.18393707,84.48899078,94.8794632,77.59599304,
Liberia,LBR,61.1218605,,,,,,,,,,,,,,157.901062,156.0634155,
Libya,LBY,,7.970399857,7.781089783,,,,9.888689995,,,,,,,,,,
St. Lucia,LCA,63.68632126,64.92027283,65.51777649,63.24663162,65.42658997,69.67851257,65.65083313,66.44657135,67.6896286,66.39344025,59.72415924,59.9054985,61.29883957,59.95391083,64.7532196,57.46524811,
