Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
IDA total,IDA,0.494094098,0.500429866,0.500567608,0.518765111,0.529728228,0.520640129,0.526089268,0.544342397,0.541695835,0.506680456,0.523640485,0.53690749,0.529591921,0.534505356,0.525893956,,
IDA blend,IDB,0.963794692,0.974056011,0.998706122,1.0036976,1.021554388,0.999547492,0.994749566,1.007746111,0.988996369,0.890379578,0.907667614,0.939870757,0.937521858,0.930803298,0.880445467,,
Indonesia,IDN,1.245241613,1.374818345,1.410233797,1.436404464,1.509898209,1.508480596,1.50157677,1.611855395,1.763895139,1.865165403,1.767907879,2.456844744,2.559750233,1.945094474,1.819363319,,
IDA only,IDX,0.25660826,0.261526248,0.249831187,0.275409887,0.283472749,0.281286735,0.292213418,0.313346462,0.318831072,0.315625568,0.332241304,0.335718006,0.325676172,0.336243062,0.3484429,,
India,IND,0.979870442,0.97169808,0.967381128,0.992391683,1.025027608,1.068563218,1.121981504,1.19320986,1.310097833,1.431844254,1.397008906,1.47668635,1.598098637,1.591437853,1.730000432,,
Ireland,IRL,10.83474264,11.38823116,11.04125081,10.6811767,10.75163663,10.4661517,10.0993731,10.14752888,9.577641293,8.889010942,8.783613934,7.785414637,7.759472689,7.579949216,7.378117809,,
"Iran, Islamic Rep.",IRN,5.628712148,5.938288818,5.909686786,6.080819732,6.42136251,6.657136594,7.150837088,7.209721709,7.434674547,7.522002539,7.684728662,7.802934624,8.001696245,8.003808763,8.283020787,,
Iraq,IRQ,3.074219493,3.519022191,3.498892732,3.55544505,4.335058404,4.203243314,3.565996058,2.189316732,3.19974579,3.497152936,3.647128775,4.235645492,4.659523902,4.884622664,4.811839686,,
Iceland,ISL,7.693782116,7.373427894,7.550227286,7.485457013,7.683682902,7.513584557,7.568614994,7.414833454,6.677481144,6.447492771,6.168528586,5.896828979,5.613991818,5.866946294,6.059657407,,
Israel,ISR,9.581779456,9.876810219,9.103871689,9.400877468,8.667993097,8.218088772,8.856488368,8.78433448,9.340093039,8.612472881,9.035223254,8.901888279,9.547967764,8.321785471,7.863181348,,
Italy,ITA,7.912673166,7.904432663,7.932323042,8.17175128,8.216487201,8.166090128,8.072145596,7.917347216,7.60176497,6.795651486,6.83837457,6.702557614,6.205413858,5.732941879,5.270866786,,
Jamaica,JAM,3.879738293,3.965603802,3.799716633,3.932630319,3.910532081,3.825089911,4.164812687,3.47744866,3.658953981,2.760631465,2.590268386,2.777310635,2.626668783,2.837874022,2.59321537,,
Jordan,JOR,3.03886889,3.081321549,3.19367817,3.237042722,3.475823105,3.68553936,3.559335058,3.557940164,3.289654786,3.209444026,2.948961557,2.860523571,3.058367062,2.898831801,3.002514727,,
Japan,JPN,9.622351624,9.464308709,9.573130135,9.725282059,9.909203497,9.698882518,9.632048618,9.782963899,9.449533972,8.620816388,9.148316038,9.317426666,9.63862829,9.780815065,9.538706103,,
Kazakhstan,KAZ,7.934854181,8.873851074,9.000333671,9.538517359,11.52689249,11.7071662,12.58362425,14.35971247,14.85305787,13.2568626,15.22825883,15.64686482,14.46999007,15.42956559,14.36238966,,
Kenya,KEN,0.331249189,0.289874858,0.239910545,0.197903469,0.217354469,0.237527091,0.258407753,0.258132923,0.261618018,0.306941208,0.294423102,0.316754325,0.286745421,0.297438082,0.310415314,,
Kyrgyz Republic,KGZ,0.946245305,0.787517745,0.993404532,1.078294172,1.150808862,1.083209042,1.055464127,1.258434439,1.440269803,1.261546635,1.171873015,1.388440866,1.806948388,1.720789566,1.646395339,,
Cambodia,KHM,0.162644456,0.18153944,0.174719537,0.185159888,0.18723252,0.209184397,0.222613711,0.253373751,0.28082695,0.330259355,0.350330567,0.358177248,0.369259354,0.372980821,0.437759998,,
Kiribati,KIR,0.34755823,0.298970393,0.461822928,0.453760054,0.486006494,0.675212564,0.739157649,0.533043993,0.558766761,0.401091799,0.607284807,0.595656245,0.584722313,0.574367715,0.564368357,,
St. Kitts and Nevis,KNA,3.79840878,3.827266797,4.245577925,4.185896081,4.433636989,4.073522454,4.098455598,4.345921298,4.298517842,4.395845616,4.276800467,4.442198977,4.18360556,4.207094359,4.2989449,,
"Korea, Rep.",KOR,9.52093176,9.503744234,9.77299975,9.734649494,10.03018386,9.607269847,9.716605676,10.18156704,10.34742286,10.32010949,11.43631663,11.80296873,11.63282456,11.74920084,11.57034541,,
Kuwait,KWT,26.11748729,27.32663445,27.16083436,27.62525921,28.77545168,31.42673908,31.03114555,30.05334284,31.19177293,30.97049493,29.89415136,28.52652872,30.13791232,27.33039211,25.22386443,,
Latin America & Caribbean (excluding high income),LAC,2.485737329,2.518975176,2.509364895,2.53363075,2.505379604,2.601616197,2.636106301,2.635918643,2.743907739,2.655313502,2.761716874,2.776963476,2.876856776,2.886362794,2.919170624,,
Lao PDR,LAO,0.176149081,0.161184789,0.209456216,0.197162692,0.245994204,0.244083186,0.2651815,0.152848497,0.156321266,0.204449551,0.262420284,0.256490777,0.264657252,0.242789462,0.297200884,,
Lebanon,LBN,4.712723692,4.81313948,4.542585422,4.911836506,4.348269742,4.065397963,3.563651398,3.294180595,4.190554377,4.989669044,4.622282052,4.455511197,4.603511835,4.279937348,4.295732552,,
Liberia,LBR,0.1461958,0.164278273,0.159233697,0.167097261,0.193947011,0.222635631,0.221594757,0.189982043,0.154168463,0.13565347,0.200619788,0.218929838,0.245544549,0.223290253,0.212967664,,
Libya,LBY,8.796827186,8.84099908,8.653499448,8.754906737,8.827526456,8.995490522,9.057399937,8.367869151,9.253709435,9.472052766,10.04374986,6.410366124,8.499773485,9.081136287,9.186845393,,
St. Lucia,LCA,2.102784981,2.290949364,2.04279464,2.232461344,2.192276165,2.239881745,2.216955752,2.301629525,2.340361659,2.251377016,2.33729285,2.341553914,2.3281208,2.31718661,2.307191321,,
Latin America & Caribbean,LCN,2.585980391,2.61017359,2.606262721,2.635358391,2.618962356,2.723203095,2.769697144,2.783838744,2.888624225,2.792717405,2.905139528,2.930926671,3.025865761,3.036056355,3.063325322,,
Least developed countries: UN classification,LDC,0.166976484,0.175880211,0.182235366,0.185154906,0.209194201,0.211198028,0.2235639,0.230223596,0.238035626,0.251513588,0.269364192,0.278625092,0.278405674,0.294525992,0.314163047,,
Low income,LIC,0.284116645,0.285324531,0.27125448,0.272114986,0.269725417,0.277452067,0.276278201,0.24998045,0.261970202,0.257959195,0.264876267,0.245703805,0.241481506,0.234571789,0.253993645,,
Liechtenstein,LIE,,,,,,,,1.764877414,1.75400242,1.435385562,1.527789351,1.314554379,1.304446573,1.393766629,1.185229079,,
Sri Lanka,LKA,0.548821442,0.555600149,0.583769206,0.580517057,0.639646245,0.624637382,0.613546209,0.62813316,0.616008629,0.659832282,0.659254386,0.746750333,0.784926512,0.752460918,0.885545809,,
Lower middle income,LMC,1.066807863,1.070806081,1.074376302,1.116763544,1.150832488,1.170170054,1.195520124,1.247802555,1.315115195,1.345710166,1.346698086,1.445607459,1.507877927,1.43762262,1.471095913,,
Low & middle income,LMY,2.131220873,2.146662019,2.203218865,2.37727857,2.53046717,2.662169732,2.799418967,2.899286278,3.042207737,3.072977854,3.225508846,3.435599515,3.514633484,3.487311228,3.485848703,,
