Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Costa Rica,CRI,112.6095963,112.8374329,111.7081833,,115.4069977,112.9710388,114.7821274,114.0111237,115.4865723,117.0318069,116.9942017,115.9748764,114.5540466,111.833313,110.7868729,109.8176575,
Caribbean small states,CSS,101.768837,100.3158493,99.19061279,99.67922211,100.856102,100.3907928,100.5839615,98.22818756,100.0090027,99.81169128,98.64256287,99.41963196,99.94374084,99.51706696,99.75256348,,
Cuba,CUB,101.3159866,100.6418991,100.4446716,98.44241333,98.59755707,98.86559296,99.23407745,100.0514297,100.5800934,102.259903,102.4280167,101.358429,99.84461212,97.55180359,98.11347198,97.55092621,
Curacao,CUW,,,,,,,,,,,,,,175.2441864,,,
Cyprus,CYP,96.73135376,96.64961243,97.77345276,97.61051178,97.74523163,100.8579483,102.3869095,102.4738388,103.3517075,105.3647614,101.6243286,101.2005386,100.1753464,99.76197815,99.15271759,99.30011749,
Czech Republic,CZE,103.4830399,103.5793228,101.7266006,99.2080307,98.7841568,99.40908051,100.1909485,103.3758774,105.9328537,106.1737137,103.9991989,100.9491882,99.57389069,98.94242859,98.8651886,99.7469635,
Germany,DEU,107.1734238,106.7122803,104.7427063,104.1538391,104.7348938,104.6836624,105.5820007,105.9588776,105.0134964,104.2170792,103.6879883,103.105751,103.0903015,103.0388031,103.33461,104.9695282,
Djibouti,DJI,31.12372971,34.88393021,36.75651169,38.80677032,41.22978973,43.44107819,46.78155899,50.00484848,60.4234314,59.73522949,,65.51165009,67.93322754,67.2782135,67.95456696,66.26309204,64.83737183
Dominica,DMA,120.3885498,113.011673,108.2274094,103.9968185,100.3354034,99.39987183,98.08496857,99.67707825,101.3073502,104.733429,108.8113403,114.041481,119.0121307,118.2735825,117.9491119,116.0123215,
Denmark,DNK,101.4877167,101.4302292,103.3920822,,100.813118,98.81240082,99.37619781,100.0709991,99.65422058,99.59220123,99.60513306,100.8024673,101.3751068,101.5692825,101.3319931,101.5160065,
Dominican Republic,DOM,114.1391525,,115.3736877,112.8727417,105.1703796,105.9766235,101.6888733,111.9089203,107.7286072,109.5429993,107.4461212,105.8355026,102.91436,102.9281235,100.6534882,103.4905396,
Algeria,DZA,104.9052963,103.9016724,105.1563721,106.0329895,107.0486984,107.7446594,108.2872086,109.6284027,109.3120575,112.4307404,115.4546127,116.7469177,118.2673569,119.7516632,118.7494736,116.1544418,
East Asia & Pacific (excluding high income),EAP,106.3002014,106.8190536,108.5140533,110.3045425,106.8061676,103.009903,104.0425568,107.3779373,109.4525223,110.3424301,109.9568405,109.3304825,109.2914963,108.3527908,105.6847763,,
Early-demographic dividend,EAR,96.53543854,96.88009644,97.63848877,100.8416367,102.0161514,103.316803,104.0663376,105.8486862,106.1996689,106.2405472,106.6188278,106.778862,107.5236969,107.7821426,107.5891113,,
East Asia & Pacific,EAS,105.9318924,106.3846207,108.0131607,109.7516174,106.6066208,103.1113663,104.0154877,107.0242081,108.8578262,109.6567535,109.391037,108.8553619,108.8051529,107.8859787,105.4209595,,
Europe & Central Asia (excluding high income),ECA,102.2368011,104.4034119,106.8811035,105.0512238,102.9923325,100.4343185,99.44888306,99.66282654,99.85146332,99.49646759,100.1641998,100.6809769,100.2095413,102.3486862,101.7982025,,
Europe & Central Asia,ECS,102.8815308,103.7283936,104.4247818,103.4483185,102.8590393,102.0650635,101.77668,102.0705795,102.4938431,102.2437363,102.4455185,102.5057602,102.3032837,103.6536407,103.2739105,,
Ecuador,ECU,111.3261337,112.2804031,113.0507202,112.5536804,111.9520187,111.729187,111.6337433,112.9336319,,110.7757874,115.8319626,116.799881,117.5447235,115.0733109,113.3072662,113.817337,107.622818
"Egypt, Arab Rep.",EGY,93.48522949,94.58927155,96.29441071,97.97001648,99.66700745,100.305069,103.055809,105.1552811,,107.6641312,107.1078415,102.0531769,106.2045364,105.5357285,103.9297333,,
Euro area,EMU,105.2058029,104.8709564,104.0489502,103.7563477,103.6399384,104.6618881,105.2626419,106.0151978,106.181488,105.7672119,105.1349716,104.533287,103.7652588,104.05056,103.731369,,
Eritrea,ERI,54.64471054,55.27159119,61.50107956,67.14526367,70.18131256,70.63191223,68.01191711,61.28168106,56.98571014,53.10298157,48.93296051,51.25677109,52.91733932,58.08539963,51.19477081,49.6370697,
Spain,ESP,104.4809723,104.0256119,103.6195297,103.4767075,103.732048,103.156723,103.8186035,105.5859299,107.0335388,107.1672592,105.7843018,104.7597504,103.5467682,105.5625,104.6902313,105.0263214,
Estonia,EST,102.9653168,103.7753677,102.3747406,101.1818085,99.67962646,98.91074371,97.70197296,98.90332794,101.6079407,103.0712814,103.0379562,101.7153473,101.7095718,100.6962128,99.2646637,98.41120911,
Ethiopia,ETH,54.56259918,60.37121964,63.55118942,64.88963318,67.81620026,79.09095764,83.43901062,89.32125854,95.01277924,93.70031738,91.97376251,94.70565796,94.77941895,,100.1229095,102.1220627,
European Union,EUU,103.1374435,103.0059891,102.4836121,102.3293304,103.0898972,103.6377487,103.756218,104.0394974,104.4516068,104.2744293,104.1141434,103.7695694,103.7342987,104.3310928,104.1029205,,
Fragile and conflict affected situations,FCS,74.91806793,76.61849213,81.06021881,84.64987946,87.41853333,88.34210968,90.43836975,91.52498627,94.61766052,95.28160095,96.4367981,97.98249817,100.4005127,99.56822205,100.3490677,,
Finland,FIN,101.3984375,101.4007111,100.5252914,99.81598663,98.93096161,98.56179047,98.1259613,98.52549744,98.80297852,98.9200592,99.12770844,99.43495178,100.4138107,100.826149,101.4284363,101.5337296,
Fiji,FJI,101.5735016,103.9830475,105.8439407,108.5962067,112.6178818,,113.4680023,107.5303726,106.592453,105.11483,,104.8427582,104.9172592,105.5467911,,105.5448227,
France,FRA,104.5445023,104.389473,104.0633087,103.7358322,103.2196121,108.9119186,109.149971,109.7601318,109.7228012,109.0777283,108.262619,107.7210236,106.230072,105.6433105,105.3583603,,
"Micronesia, Fed. Sts.",FSM,,,,,113.1544724,111.3263397,,111.6458588,,,,,,,97.63204956,95.52176666,
Gabon,GAB,,136.7861786,142.4627075,138.9768524,,,,,,,,141.9934235,,,,,
United Kingdom,GBR,100.3860397,100.2391891,99.79078674,99.90814972,105.8047104,106.2709885,105.04879,103.174263,105.2619171,104.9610367,105.8608017,106.2576218,108.2431488,108.7408981,108.2402115,,
Georgia,GEO,97.28922272,95.43946838,92.35395813,92.24169159,94.71575928,95.08524323,100.6180115,107.3008118,110.1425323,110.483017,109.9229813,110.7276764,114.5301285,116.9001923,116.8619614,116.7846527,
Ghana,GHA,86.00997925,80.76712799,83.72650909,80.24304962,83.79238129,90.35444641,95.35131073,100.9746094,106.7331619,105.5455093,,106.6694107,109.7110672,108.4762802,106.4636612,109.9253998,108.0014038
Guinea,GIN,57.22483063,60.67058945,69.52690125,73.32543945,76.80081177,79.15830231,80.93504333,82.8649826,83.65454865,82.9730072,84.56021118,87.30740356,88.670578,90.08528137,91.25817871,,
"Gambia, The",GMB,90.4901123,92.09632874,89.5355072,93.0845108,93.66539001,90.70256805,88.54490662,89.77757263,87.35315704,85.4280014,84.35131836,81.47180176,84.01344299,85.16796875,88.51078796,91.55632019,93.43701935
Guinea-Bissau,GNB,71.79820251,85.44450378,,,103.4740524,110.7981796,116.7619934,,,,113.6549835,,,,,,
Equatorial Guinea,GNQ,104.9022064,109.6415024,106.8420334,98.08408356,,96.20430756,,,81.14849854,80.70523834,81.56198883,81.54579926,84.45738983,,,79.12032318,
Greece,GRC,96.57756805,95.98873138,97.63342285,98.685112,99.78009796,99.0832901,98.89067841,98.70374298,,,100.2539673,99.32935333,99.29279327,98.60083008,97.62001801,,
Grenada,GRD,91.20018005,94.3197937,107.2385101,106.1592636,104.0313034,96.96868134,,96.27059174,99.65519714,104.5779572,103.3744431,,,102.6722717,103.1267319,104.8670197,
Guatemala,GTM,101.602478,102.3725128,105.1771927,,110.5579834,111.4879684,112.2704086,112.4042969,113.0121689,117.284729,117.0072327,115.4257431,110.6746292,107.5487518,103.5915985,101.7914124,
Guyana,GUY,107.1801834,103.0366516,,98.50676727,,99.31186676,92.9807663,92.490242,91.2252121,85.86206818,85.37081146,86.29354858,85.43836975,,,,
High income,HIC,101.9269638,101.9401627,101.1499176,101.2934113,101.6087799,102.133728,102.4267883,102.8407288,103.0917892,102.7271805,102.3147736,102.008049,102.0233917,102.3178635,102.2940979,102.6102982,
